Code;TAS20;F1;F2;F3;Gender;Age;Card;Text
78745724e1f30e09d0231d3c054c5c6e;47;14;13;20;1;66;13HM;un hombre que quisiéra seguir compartiendo el lécho con su esposa, pero uff ni modo, hay que ir a trabajar.
923402f9764095f5c7331ec29fe52cff;42;19;11;12;1;29;1;Un niño abre su regalo de navidad y se enfada porque no eran bailes de Fortnite. En vez de eso, le han regalado un violín Stradivarius.
923402f9764095f5c7331ec29fe52cff;42;19;11;12;1;29;9VH;Un artista convoca a una multitud de personas con sombrero en una explanada para tomar una fotografía aérea. La fotografía se intenta asemejar al típico ejercicio infantil de unir los puntos para dibujar una forma. En este caso, las personas con sombrero son los puntos y, uniendo la linea imaginaria entre puntos, dibujarían la forma de un sombrero.
923402f9764095f5c7331ec29fe52cff;42;19;11;12;1;29;11;Debido a un incendio, una familia de pájaros comienzan un viaje para buscar un nuevo asentamiento.
923402f9764095f5c7331ec29fe52cff;42;19;11;12;1;29;13HM;Un hombre llora desconsolado porque inevitablemente se tiene que marchar de viaje a un lugar lejano y posiblemente no vuelva a ver a su amada. Decide irse sin despertarla, para evitar una dolorosa despedida.
50b3cf640a722b74e29d3043ed5f0be9;39;11;5;23;1;23;1;Un niño que quería estudiar violín pero le obligaban a estudiar una carrera con más salidas.
50b3cf640a722b74e29d3043ed5f0be9;39;11;5;23;1;23;9VH;Un grupo de hombres homosexuales felices en un mundo sin homofobia
50b3cf640a722b74e29d3043ed5f0be9;39;11;5;23;1;23;11;Una selva llena de playas e insectos de todos los colores y tamaños.
50b3cf640a722b74e29d3043ed5f0be9;39;11;5;23;1;23;13HM;La muerte de la amada.
21c2ce5748e4910fb1e9addfa6bb0e3e;35;8;10;17;1;37;1;Un niño cuyo padre le regaló un violín, cuando él lo que quería era un balón de fútbol. Encima, como no tenía acceso a YouTube, tenía que aprender leyendo un libro muy aburrido, porque el padre tampoco sabía tocar el violín y no tenían dinero para pagarle las clases. El niño nunca aprendió a tocar el violín, pero acabó jugando en el Atlético de Madrid.
21c2ce5748e4910fb1e9addfa6bb0e3e;35;8;10;17;1;37;9VH;Cuatro colegas que pusieron una plantación en una huerta y trabajaban fuerte para sacarla adelante. A mediodía se comían unos buenos bocatas y una fruta y se echaban una buena siesta a la sombra de sus frutales.
21c2ce5748e4910fb1e9addfa6bb0e3e;35;8;10;17;1;37;11;jóvenes aventureros querían recuperar el tesoro escondido en la cueva del Dragón Chimpón, de cuya leyenda se contaban muchas historias en su pueblo. Cogieron unas mochilas, comida, sacos de dormir, se armaron con espadas y arcos y tras varias semanas de viaje, llegaron a la cueva del dragón. Allí, descubrieron el tesoro e intentaron hacerse con él sigilosamente, pero despertaron al dragón. Intentaron huir con parte del botín, corriendo rápidamente, pero el dragón salió detrás de ellos. Al dragón le daban ardor de estómago los humanos. Estuvo varios días malo del estómago. Los aventureros pasaron a la historia como los ardores de estómago de Chimpón.
21c2ce5748e4910fb1e9addfa6bb0e3e;35;8;10;17;1;37;13HM;Vaya resaca más mala! Anoche el Rubius se bebió hasta el jarabe de la tos. Todo le salió rodado, bailaba con las chicas más guapas, era el alma del karaoke, todo el mundo quería compadrear con él. O eso pensaba él, bajo los efectos del ron. Hasta ligó con una chica y se fue a la cama con ella. Fue el rey del mundo! Pero ay, pobre de él a la mañana siguiente...¡qué dolor de cabeza! ¡Qué ganas de vomitar! Y esta chica era más guapa anoche con 5 copas de ron...El Rubius jura y perjura que no volverá a beber. Volvió a emborracharse la noche siguiente.
3617deeecc419db6fc339e72c2b6d699;43;14;14;15;2;43;1;Un niño muy aburrido
3617deeecc419db6fc339e72c2b6d699;43;14;14;15;2;43;9VH;Unos amigos que descansaban después de trabajar
3617deeecc419db6fc339e72c2b6d699;43;14;14;15;2;43;11;un camino cortado porque la montaña se cayó.
3617deeecc419db6fc339e72c2b6d699;43;14;14;15;2;43;13HM;Un hombre que encontró a su mujer muerta 
bf8f34a4129fa8fa2f5cbf165738bbef;54;19;16;19;2;55;1;un niño que su único amigo era un violín. Muchas vezes compartia con el tristezas, y las contestaciones eran en forma de canción, transmutando asi su dolor en arte. También compartía alegrías que comemoradas con música hacían con que un día vulgar les parecerá una fiesta. Era una amistad real y duradera!
bf8f34a4129fa8fa2f5cbf165738bbef;54;19;16;19;2;55;9VH;un grupo de amigos que les gustaban las aventuras. Se juntaban y salían para conocer los campos y no les importaban donde dormir, siempre y cuando estuvieron juntos!
bf8f34a4129fa8fa2f5cbf165738bbef;54;19;16;19;2;55;11;un bosque que siempre aparecía en mis pesadillas.  Era oscura y no podía saber bien lo que tenía por delante, eran árboles que parecía tener cara, caminos que desaparecían
bf8f34a4129fa8fa2f5cbf165738bbef;54;19;16;19;2;55;13HM;una pareja que cuando el marido se iba a trabajar su esposa si quedaba dormida y el le costaba mucho abrir los ojos.
af67553b2ca884d23497afdf7a2b10d8;36;14;10;12;1;45;1;Familia burguesa, mediados de siglo. El primogénito es castigado en su cuarto. Su madre le ha advertido que si quiere cenar esa noche tiene que rehacer los ejercicios de clase. El profesor ha comunicado a los padres las malas calificaciones que ha ido acumulando en el último trimestre. Todo a él todo eso le aburre. Encerrado en su cuarto comienza a imaginar cómo sería tener su propio violín, su verdadera pasión desde que lo escuchó sonar en un concierto al que le llevaron junto a sus compañeros de colegio. Cómo sería ser compositor. Y comienza a crear música mentalmente mientras visualiza en su ensoñación corcheas por el aire, partituras que vuelan y un un violín vibrante que le arrebata y le conecta con otro mundo muy distinto al que encierran las cuatro paredes de su habitación.
af67553b2ca884d23497afdf7a2b10d8;36;14;10;12;1;45;9VH;Jornaleros descansando. Hombres rudos, curtidos en el trabajo rural, sudorosos y con manos agrietadas en tareas sacrificadas. Durante un momento del día se acurrucan entre sí transmitiendo la ternura y la sensación de que, por unos segundos, vuelven a la infancia.
af67553b2ca884d23497afdf7a2b10d8;36;14;10;12;1;45;11;Los restos rocosos tras la carga de la dinamita lo invaden todo. Pero han dejado liberada la última parte de montaña que impedía llegar a la mina. Sus vetas de oro relucen y, en ese momento, todo el sacrificio hasta llegar allí parece diluirse y amortizarse. Se arrodilla, agotado, invadido por una sensación de plenitud completa. Y piensa en todos aquellos que le acompañaron pero que fueron quedándose por el camino.
af67553b2ca884d23497afdf7a2b10d8;36;14;10;12;1;45;13HM;Acaba de acuchillar a su amante y llora por su imperdonable acto infame. La muchacha buscaba un compañero, un esposo. Él solo un divertimento, una forma de aliviarse y algo de energía para lidiar con el tedio de un matrimonio agotado. Le decía que la quería y le gustaba verla ilusionada, aunque no fuera sincero. Creyó que podría seguir sin complicaciones mientras ella aguantase. Hasta que le confesó que esperaba un hijo y que él era el padre de la criatura
a1daf288ddb3e28c7dfe08f82a467713;54;21;10;23;1;27;1;Es un chico que intenta estudiar y se está quedando dormido.
a1daf288ddb3e28c7dfe08f82a467713;54;21;10;23;1;27;9VH;Son hombres en el servicio militar, descansando en un prado.
a1daf288ddb3e28c7dfe08f82a467713;54;21;10;23;1;27;11;Un acantilado rocoso y solitario
a1daf288ddb3e28c7dfe08f82a467713;54;21;10;23;1;27;13HM;El hombre se levanta a trabajar, mientras su amante se queda durmiendo en la cama
bb1599aefddc592c339f073d564b5d47;49;22;11;16;2;26;1;un niño que estaba cansado y aburrido de estar horas y horas tocando el violin, estaba deseoso de poder salir a jugar con sus amigos.
bb1599aefddc592c339f073d564b5d47;49;22;11;16;2;26;9VH;un conjunto de campesinos que decidieron tomarse un descanso despues de su larga jornada, en un prado tranquilo y con un sol calido.
bb1599aefddc592c339f073d564b5d47;49;22;11;16;2;26;11;una cascada encantada que llevaba agua sanadora a los pueblos mas cercanos. El agua era fria pero cristalina y curaba a todo ciudadano que la bebia.
bb1599aefddc592c339f073d564b5d47;49;22;11;16;2;26;13HM;un hombre lloraba la perdida de su mujer, la cual habia fallecido por una enfermedad. Se encontraba triste y solo ya que era la mujer de su vida.
8be28615e7bc96a67974ba0ee3c57aa0;45;14;12;19;1;36;1;Perezón de violín
8be28615e7bc96a67974ba0ee3c57aa0;45;14;12;19;1;36;9VH;Acurrucaítos con el sombrero que no entre ni gota de luz
8be28615e7bc96a67974ba0ee3c57aa0;45;14;12;19;1;36;11;Las cuevas de Altamira 2.0
8be28615e7bc96a67974ba0ee3c57aa0;45;14;12;19;1;36;13HM;un soldado de Napoleón y Josefina
2f052997edc3c005cc16cd263210f05f;69;22;20;27;1;38;1;un niño al que no le gustaba la música pero sus padres le obligaban a recibir clases de violín y el se sentia muy frustrado.
2f052997edc3c005cc16cd263210f05f;69;22;20;27;1;38;9VH;un campesino que durante las horas de sol, dormia y descansaba, sus compañeros le llamaban holgazan, o que ellos no sabían era que en las horas frescasde la mañan y durante el atardecer, con las energías renovadas, realizaba el doble de trabajo que sus compañeros a plena luz del sol. Aunque escuchaba habladurias, el no le afectaba, pq era consciente de su buen hacer.
2f052997edc3c005cc16cd263210f05f;69;22;20;27;1;38;11;"un lugar maravilloso, donde la mano del hombre nunca había llegado, la naturaleza se habia encargado de poner todo en su sitio, así todos  todos los elementos interactúaban y cooperaban entre sí para mantener y mejorar su habitat. Hasta que vino un hombre y decidió que queria vivir allí, lo primero que hizo fue """"matar unos cuantos arboles para construir su cabaña, eso hizo que el r´io se secara y murieran aves y peces, que quizas le hubiesen servido de alimento,y no solo a él sinoa otras especies, que al no encontrar ni hierb ni comida, fueron alejandose y desapareciendo, depues de que el hombre, sin ser consciente de el daño que habia hecho, un dia miro a su alrededor y vio que de aquel paraje no quedaba nada,, le atribuyo a la mala suerte y le hecho la culpa a Dios, a los animales, al rio, pero nunca vio hacia si mismo."
2f052997edc3c005cc16cd263210f05f;69;22;20;27;1;38;13HM;un hombre que no amaba a su mujer, fingía que lo hacía y trataba de engañarse a si mismo, pero en cuanto tenía oportunidad escapaba de ella para buscar otros placeres, en el fondo se sentía mal por ella pero no tenía la valentía de decircelo por temor a hacerle daño, sin percatarse que ya lo estaba haciendo.
77c5a167a80e1953cd0ad9c29b036331;25;7;7;11;1;24;12VN;Esto es una canoa de unas personas que han ido a descubrir un lugar. Son exploradores, y es un lugar sobre los indios, tipo la Cabaña del Tio Tom de Mark Twain, me parece eso, unos exploradores.
77c5a167a80e1953cd0ad9c29b036331;25;7;7;11;1;24;10;Esto es una madre con su hijo, que le está dando un abrazo muy cariñoso, y el hijo le está contando lo que le preocupa.
77c5a167a80e1953cd0ad9c29b036331;25;7;7;11;1;24;13N;Esto es un señor que va a un faro porque le gusta mucho el mar y se ocupa del tráfico marítimo y además está ahí viendo cómo pasan los barcos y esas cosas.
21f81d0e1462187617f7f93d3e34a90d;50;21;12;17;2;24;1;"un chico que queria aprender a tocar el piano, pero tenia un violín. El violín que le regalo su abuelo por su décimo cumpleaños, y este fue el último regalo que le hizo su abuelo antes de fallecer; y el dís de su onceabo cumpleaños se preguntaba, cómo iba a aprender a hacer algo que no quería por el simple echo de satisfacer su sentimiento de culpa de no querer tocar el violín que le regalo su abuelo. Pero su pasión por el piano era tal que ya no sabía que culpa le pesaba más, si su ansiado aprendizaje por el piano que nunca llegaba por ese violín o la pena que sentia al ver el violín y saber que nunca lo iba a tocar."
21f81d0e1462187617f7f93d3e34a90d;50;21;12;17;2;24;9VH;"una tarde de septiembre en un pueblo de la Mancha, donde solo había uvas y personas; donde las uvas vivian gracias a las personas y las personas vivian gracias a las uvas."
21f81d0e1462187617f7f93d3e34a90d;50;21;12;17;2;24;11;una ciudad perdida en mitad de la nada, donde indagando en esa nada, se encontraba el todo, el todo de Valeria.
21f81d0e1462187617f7f93d3e34a90d;50;21;12;17;2;24;13HM;un cuarto, un cuarto visitado por muchos ojos, ojos oscuros, ojos perdidos, ojos apagados, etc. Pero todos reflejados en el mismo espejo, los ojos de Raquel.
f0b6d248520d5d24a7553a41ee5faaa9;38;11;15;12;2;27;1;Jorge es un chico de 10 años que no le gusta estudiar y su madre lo obligo a ir a clases de violín por las tardes porque se la pasaba dormido. Así que jorge al principio le daba pereza aprender un instrumento nuevo pero al final le agarro gusto y ahora todos los días toca.
f0b6d248520d5d24a7553a41ee5faaa9;38;11;15;12;2;27;9VH;Eran 4 amigos que trabajaban en el campo y después de comer les gustaba descansar en al aire libre.
f0b6d248520d5d24a7553a41ee5faaa9;38;11;15;12;2;27;11;se escuchaba que en el pueblo existía un tesoro enterrado en una mina escondida. Pablo que es un chico curioso y valiente se fue a la aventura de encontrar el tesoro perdido. Preguntando a los habitantes del pueblo empezó a recopilar información. Después de 3 días y 2 noches Pablo ya estaba cansado y se quedo dormido de bajo de un árbol. Cuando despertó se dio cuenta que algo a lo lejos brillaba, se acerco y encontró una mina viaje y abandonada. Pablo se armo de valor y entro, siguió el camino que lo llevaba a una zona muy tétrica pero no le importo y siguió ese brillo desconocido. Hasta que encontró el tesoro desconocido. Pablo muy feliz lo agarro y se lo llevo a su casa para mostrarla a su familia y con ello salir de la miseria.
f0b6d248520d5d24a7553a41ee5faaa9;38;11;15;12;2;27;13HM;Marco es un doctor conocido de la ciudad.  Ana es una chica que cogió un virus raro cuando se fue de vacaciones en África. El esposo de Ana le hablo a Marco para que curara a su esposa porque no sabia que virus tenia y estaba muy mal. Tenia la piel blanca, no podía hablar ni comer. Inmediatamente Marco el doctor fue a ver a Ana, y se dio cuenta que estaba muy mal y que esa misma noche iba a morir. Marco le dio la mala noticia a al esposo para que se despidiera y pase sus últimos momentos juntos.
dd272a2168d7832a97f53e400e47c7b7;64;23;13;28;2;25;1;A este niño se le ha roto su violin el cual ha ahorrado varios años para comprarselo ahora esta pensando en que hacer con el si terminar de romperlo o repararlo
dd272a2168d7832a97f53e400e47c7b7;64;23;13;28;2;25;9VH;Obreros adescando tras un lardo día de arar la tierra 
dd272a2168d7832a97f53e400e47c7b7;64;23;13;28;2;25;11;Un dia una persona estaba caminando por un bosque cercano a su hogar y ha llegado a un lugar maravilloso donde estuvo paz y nunca más regreso a casa. Resulta que estaba muerto y descansa en paz
dd272a2168d7832a97f53e400e47c7b7;64;23;13;28;2;25;13HM;Hombre sufre tras ver a su mujer enferma en cama sin ganas de levantarse, no sabe qué hacer para animarla.
bd0f72617b5ea094ac4accb397070d8d;48;20;14;14;2;24;1;un niño castaño de unos 7 años que desde pequeño sus padres le obligaban a asistir a clases de música como actividad extra escolar ya que su familia tenía raíces artísticas relacionadas con el mundo de la música. Sin embargo, a él no le gustaba nada. Se deprimía, se sentía triste y desganado cada vez que asistía a sus clases particulares de violín. Las horas se le hacían eternas y aburridas. Lo único que quería era poder sacar el suficiente valor para decírselo a sus padres. Pobrecito...
bd0f72617b5ea094ac4accb397070d8d;48;20;14;14;2;24;9VH;en la época de los 80, un grupo de ladrones que después de estar huyendo de la policía durante un buen rato de tiempo, logran escapar de la ciudad y caen rendidos en una explanada a las fueras de la ciudad.
bd0f72617b5ea094ac4accb397070d8d;48;20;14;14;2;24;11;un lugar psicodelico al que nadie podía acceder. Un lugar de fantasía, magia... donde cualquiera de tus pensamientos pueden hacerse realidad. Pero cuidado, hasta tus pensamientos más profundos.
bd0f72617b5ea094ac4accb397070d8d;48;20;14;14;2;24;13HM;una pareja enamorada que tras hacer el amor tienen que despedirse. Inician una nueva etapa, una relación a distancia. El hombre se tapa la cara y llora desconsolado mientras la mujer, llena de impotencia, prefiere no mirarle a la cara sólo le acaricia la pierna... manteniendo un último contacto.
9048b371b816a38101aa18572090de8c;36;13;8;15;2;50;1;Rodrigo, un niño al que sus padres obligaban a estudiar violín, pero el se aburría mucho y estaba triste porque no podía salir a jugar en el parque con sus amigos, ya que tenía que practicar violín, hasta que un día, mientras estudiaba se quedó dormido y soñó que era el mejor violinista del mundo. Cuando despertó de su sueño, descubrió que se lo podía pasar muy bien tocando el violín, y desde ese día decidió que iba a practicar todos los días para convertirse en el mejor violinista del mundo
9048b371b816a38101aa18572090de8c;36;13;8;15;2;50;9VH;un grupo de temporeros que tras una larga jornada de duro trabajo recogiendo aceitunas, decidieron tomarse un respiro echando un siesta sobre la hierba, para reponer fuerzas
9048b371b816a38101aa18572090de8c;36;13;8;15;2;50;11;un mundo en el que habitaban los animales mas extraños que os podríais imaginar, pero todos ellos tenían una característica común, todos ellos estaban privados del sentido de la vista, porque no tenían ojos, esta particularidad les había llevado a desarrollar sus otros sentidos. Lo que a priori, nos podría parecer un handicap, tenía también, algunas ventajas, como por ejemplo que como consecuencia de esta privación, se habían organizado en una sociedad en la que se hacia imprescindible la colaboración entre las diferentes especies, O que al no poder ver, no tenían ningún prejuicio sobre edad, sexo, color de la piel....
9048b371b816a38101aa18572090de8c;36;13;8;15;2;50;13HM;Un hombre tan dedicado a su trabajo, que no fue consciente de lo importante que es aprovechar el tiempo con las personas que amas, hasta que un día llego a casa y se encontró que su mujer, se había suicidado y ya no podría volver a compartir nada con ella.  
4d40ba4a4b5f87b88ce4ea5c5e226007;60;27;17;16;2;51;1;un niño que quería tocar el violín pero sus padres no se lo permitían porque el coste económico del equipamiento y de las clases les parecía muy elevado. Fueron pasando los años y el niño aprendió a tocar el violín con tutoriales del Youtube y con el sueldo que le dieron en un trabajo de verano se compró un violín a muy buen precio a través de wallapop. Gracias a su tesón cumplió su sueño.
4d40ba4a4b5f87b88ce4ea5c5e226007;60;27;17;16;2;51;9VH;unos hombres que siempre tenían sueños y aprovechaban cualquier momento para tenderse en el suelo y dormir. Así pasaban los días hasta que un policía les llamó la atención por usar la vía pública para descansar. A partir de ahí, ya no descansaron nada más que en su casa.
4d40ba4a4b5f87b88ce4ea5c5e226007;60;27;17;16;2;51;11;un camino empedrado por el que todo el que pasaba se resbalaba y tropezaba debido a su mal estado. Un día, un sr. llegó con su pala y pico y lo arregló y dejó un camino practicable al cien por cien por donde la gente podía pasear y disfrutar de su belleza sin contratiempos.
4d40ba4a4b5f87b88ce4ea5c5e226007;60;27;17;16;2;51;13HM;un hombre enamorado que tras una noche frenética de sexo y drogas acabó con la vida de su querido amor en un acto de cobardía. Con el corazón roto y cargado de lágrimas se dirigió al puente más cercano y se lanzó al vacío, acabando así con su vida. 
662e3b511b407d83fcc6e41adb79829d;37;16;10;11;1;53;1; un niño que observaba como el violín, depositado sobre la partitura, se negaba a interpretarla, ¿cómo puede ser que un objeto inanimado, tenga el poder de decidir qué música puede o no interpretar?
662e3b511b407d83fcc6e41adb79829d;37;16;10;11;1;53;9VH;una tarde tórrida de verano, los hombres, tras una dura jornada de trabajo, se reencontraban con sus sueños, los que nunca se cumplirán. 
662e3b511b407d83fcc6e41adb79829d;37;16;10;11;1;53;11;una montaña impenetrable, perdida e in explorable, como el alma. 
662e3b511b407d83fcc6e41adb79829d;37;16;10;11;1;53;13HM;el arrepentimiento, saciado el apetito del cuerpo, la conciencia castiga el alma.
b31c06a8f15da58b30b5198ca52c59ab;48;14;13;21;1;43;1;un niño que deseaba con todas sus fuerzas tocar el violín en la actuación de fin de curso del colegio. Sin embargo, la tarea no era fácil, le parecía un instrumento muy difícil. Para colmo, la composición que había elegido, el lago de los cisnes, tampoco parecía la más adecuada para un principiante como él. Al día siguiente, en el colegio, se decidió a compartir sus inquietudes con su profesora de música. 
b31c06a8f15da58b30b5198ca52c59ab;48;14;13;21;1;43;9VH;una cuadrilla de vaqueros que vagaba por las llanuras de Arizona, dirigiendo las reses de mayor calidad de país. El trabajo era duro, y al final del día, caían rendidos en el fértil campo del valle. Todas las adversidades las compensaba la belleza del paisaje, y la extraordinaria sensación de libertad.
b31c06a8f15da58b30b5198ca52c59ab;48;14;13;21;1;43;11;un poderoso ejército acampado junto a un irreductible castillo que protegía a los últimos restos de una comunidad que se había rebelado contra la tiranía y los abusos de las élites.
b31c06a8f15da58b30b5198ca52c59ab;48;14;13;21;1;43;13HM;un hombre débil, vacilante y triste, que decidió salir una noche a caminar en solitario. Al pasar por un cine, decidió pasar a ver el estreno que se proyectaba. Allí conoció a una chica que le invitó a ir a su casa. Nuestro personaje aceptó, y ese fue su mayor error. Allí comenzó la peor de sus pesadillas.
2ae0c1219a6d2e35dca2f72ef7bc11c3;49;18;13;18;1;50;1;un niño que teniendo más facilidad para la música que para los estudios, se pasaba el tiempo de los estudios mirando el violín que iba a tocar una vez finalizara el tiempo diario que debía dedicar a estudiar. Un día comprendió mientras hacía tareas de matemáticas que la música, el ritmo y la melodía tenía relación con los números y la relación de éstos, a partir de ese momento empezó a ser un estudiante excelente y músico maravilloso...
2ae0c1219a6d2e35dca2f72ef7bc11c3;49;18;13;18;1;50;9VH; un chico que quería trabajar y dejar los estudios, pese a lo mal que esto le parecía a sus padres, dejaron que en su ignorancia y cabezonería tomara ese camino... entró a trabajar en una empresa dedicada a la producción de azúcar y las plantaciones de caña dulce, vivía confinado en barracones con los otros trabajadores de lunes a viernes, y libraba los fines de semana, nunca llegó a librar... el miércoles de la primera semana le despertó de madrugada los ronquidos de sus compañeros de barracón, al mirar a su alrededor se dio cuenta de su error al abandonar los estudios, ese no era trabajo para él,...el jueves estaba de nuevo con sus padres, retomó sus estudios, y hoy es un importante investigador de epidemias, él no lo sabe aún, pero en breve será quien encuentre la vacuna del COVID-19.... bienaventurados los roncadores porque ellos salvaran al mundo (aunque sea de forma indirecta)!!!
2ae0c1219a6d2e35dca2f72ef7bc11c3;49;18;13;18;1;50;11;en un día de verano, concretamente 10 de agosto una riada muy importante que cogió a todo el mundo con el pie cambiado. El día anterior fue un típico día de agosto, totalmente despejado y con un sol que rajaba las piedras. Por la tarde se nubló, cayó una tormenta de verano de 800 l./m2 en una hora... y lo que no consiguió el sol el día anterior, lo consiguió el agua, la crecida del pantano fue tan grande que el muro de contención construido con grandes piedras no aguantó, y fue destruido en minutos... una lluvia que rajaba las piedras es lo que se dice desde entonces cuando se quiere hacer referencia a lluvias torrenciales.
2ae0c1219a6d2e35dca2f72ef7bc11c3;49;18;13;18;1;50;13HM; un ministro del gobierno que tenía un lío con su secretaría, habían quedado donde siempre después cada sesión en el Congreso, en la habitación del 5º piso del Hilton... algunos trabajadores del Hotel conocían esta historia pero eran bastante discretos sobre el particular. Ella llegó primero que él como era costumbre, se sentía algo indispuesta, se desnudó y se metió en la cama. A los pocos minutos una dolencia en el pecho hizo que perdiera la vida. Cuando llegó el ministro se la encontró muerta... se quedó desconcertado y pensando que ahora si que estaba en un lío... y Villarejo en la cárcel. 
ad1f51c08150027ae331ccb4e7d0616e;38;14;8;16;2;42;1;"Antonio, a sus tan sólo nueve años de edad está triste y cansado de tocar el violín solo. Está en pleno confinamiento y sueña con volver a la escuela de música y tocar y reír junto con sus compañeros. Ahora le gustaría estar con su Nintendo pero sus padres están ocupados con su trabajo y le han puesto un horario diario para tocar el violín. Antonio está perezoso y en babia; pensando en construir un tobogán de canicas con el violín y tirar flechas con el arco. Esta tarde cuando salga a la calle va a llevarlo para jugar y construir miles de cosas pero piensa que tal veaz su madre no le deje...., a ver como lo logra!!"
ad1f51c08150027ae331ccb4e7d0616e;38;14;8;16;2;42;9VH;un grupo encargado de desplazar las res de una ganadería de una localización a otra. Tras un largo día de trabajo y habiendo caminado una gran extensión vacas y vaqueros están exhaustos. Cae la noche y tras cenar se tumban a charlas y van dejándose adormecer por la paz y la calma del entorno, quedándose siempre uno pendiente de controlar al ganado. Tienen una convivencia intensa durante sus viajes así que se conocen bien, con lo bueno y con lo malo, y el contacto físico entre ellos es habitual, están recostados según e han ido dejando llevar los unos sobre los otros tan a gusto y confiados de que su compañero está ahora alerta.
ad1f51c08150027ae331ccb4e7d0616e;38;14;8;16;2;42;11;Existía en un país muy muy lejano  un bosque fantástico habitado por extrañas criaturas. Los árboles eran altos y frondosos, el agua caía de las cascadas a raudales formando innumerables riachuelos y ríos. Desde lo alto de los árboles el hada de cola larga está precipitándose al agua de cabeza para darse un cahpuzón.
ad1f51c08150027ae331ccb4e7d0616e;38;14;8;16;2;42;13HM;Ha llegado tarde, ha hecho todo lo posible, sus esfuerzos han resultado inútiles. Ella quería irse e iba a hacerlo de un modo u otro. Agotado física y emocionalmente no se atreve a contemplar su belleza, tiene que avisar de lo ocurrido, aún puede escucha el ruido de sus huesos al caminar y recoge algunas cosas que ella dejó por aquí y po allá esperando a ser ordenadas.
49017f5627f677325152301bca07441e;52;13;16;23;1;37;1;un niño al que sus padre le obligaron a estudar violín pero realmente a él le gustaba la guitarra eléctrica. Se pasaba horas mirando el violín pensando en su guitarra. Finalmente el niño se convirtió en un virtuoso del violín y jamás llegó a tener ninguna guitarra
49017f5627f677325152301bca07441e;52;13;16;23;1;37;9VH;un buscador de tesoros que recorría el mundo en busca de los mismo. Un día, junto con toda su cuadrilla, se dormieron depues de comer justo enfrente del enemigo para coger energías antes de atacarles. El problema fue que el enemigo les descubrió durmiendo y acabaron con todos
49017f5627f677325152301bca07441e;52;13;16;23;1;37;11;un toro que se enfrentó a un dragón. El toro mostró su gran furia ya que el dragón se había comido a toda su familia. Cuando el dragón le atacó, el toro le clavó un cuerno justo en el corazón y acabó con él
49017f5627f677325152301bca07441e;52;13;16;23;1;37;13HM;un doctor que tenía una aventura con su vecina
5bc3c462dc659d90b419ac121963c6a7;72;29;20;23;2;18;1;Y aquí estaba yo, pensando sobre que podía tocar pero la angustia y el estrés no me lo permitía. De todas formas, tenia muchas ideas geniales en mente y luego de relajarme hice la mejor de las melodías.  
5bc3c462dc659d90b419ac121963c6a7;72;29;20;23;2;18;9VH;Luego del largo viaje de regreso no tuvimos que ver con el lugar tan peligroso donde estábamos y caímos todos rendidos, sobre los otros en el pasto. El único que estaba despierto era Luis a quien le preocupaba mucho que vinieran las bestias…
5bc3c462dc659d90b419ac121963c6a7;72;29;20;23;2;18;11;Erase una vez un lugar muy bello y solitario. Parecía el final de un abismo, parecía una cascada e incluso un elefante. Era tan indescifrable pero abierto a encontrar paz.  
5bc3c462dc659d90b419ac121963c6a7;72;29;20;23;2;18;13HM;en una humilde casa del pueblo vivía Juan con su amada y bella esposa, Sofia. Era una casa muy pequeña. Tenían solo una mesa, un cuatro y una cama de un solo cuerpo. Era muy  incomodo la supervivencia y por eso todas las mañanas a la plena luz del día Juan salia a buscar un buen empleo porque su trabajo no daba para mas. Tan temprano que ni siquiera Sofia había despertado pero cuando lo hacia tenia la certeza de que todo iba a mejorar. 
dabc50d16a0694cc9426b6657cbb4e46;68;27;23;18;2;20;1;Un niño muy aburrido , distraído , sin prestar atención a lo que está en frente de él. 
dabc50d16a0694cc9426b6657cbb4e46;68;27;23;18;2;20;9VH; Unos compesinos , tomando una siesta luego de un día agotador de trabajo donde lo que le pagan es una miseria , pero es lo único que pueden hacer 
dabc50d16a0694cc9426b6657cbb4e46;68;27;23;18;2;20;11;Un bosque escondido, donde ningún alma humana estuvo cerca ...
dabc50d16a0694cc9426b6657cbb4e46;68;27;23;18;2;20;13HM;Un asesino , que luego de cometer el acto , se arrepiente de sus acciones y no sabe qué hacer ..
fafb018a7cc46781f696a705b92daeb7;76;33;23;20;2;18;1;Un niño estresado que deseaba tocar el violin
fafb018a7cc46781f696a705b92daeb7;76;33;23;20;2;18;9VH;Hombre que trabajaron hasta el cansacio
fafb018a7cc46781f696a705b92daeb7;76;33;23;20;2;18;11;Un camino espantoso 
fafb018a7cc46781f696a705b92daeb7;76;33;23;20;2;18;13HM;en el que a un hombre le mataron su esposa
dca3888e3812baf4b3d6d2f5b8c46ee0;63;28;16;19;2;20;1;Un niño que intentaba motivarse para practicar violín
dca3888e3812baf4b3d6d2f5b8c46ee0;63;28;16;19;2;20;9VH;Unos hombres durmiendo sobre el pasto durante la mañana
dca3888e3812baf4b3d6d2f5b8c46ee0;63;28;16;19;2;20;11;Un derrumbe en una carretera de piedra
dca3888e3812baf4b3d6d2f5b8c46ee0;63;28;16;19;2;20;13HM;Un hombre llorando por su esposa fallecida
